% Query:
% SELECT d.name, li.name, ev.evalue
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev
% WHERE d.did = 6 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and (ev.emiid = 1 or ev.emiid = 3)

@relation query

@attribute name {letter}
@attribute name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier,weka.LMT}
@attribute evalue numeric

@data
letter,weka.J48,7.3
letter,weka.J48,181
letter,weka.J48,5.13
letter,weka.J48,173
letter,weka.J48,5.84
letter,weka.J48,172
letter,weka.J48,5.78
letter,weka.J48,186
letter,weka.J48,4.69
letter,weka.J48,160
letter,weka.J48,5
letter,weka.J48,157
letter,weka.J48,9.26
letter,weka.J48,238
letter,weka.J48,6.8
letter,weka.J48,172
letter,weka.J48,4.8
letter,weka.J48,168
letter,weka.J48,5.29
letter,weka.J48,170
letter,weka.J48,5.52
letter,weka.J48,144
letter,weka.J48,2.89
letter,weka.J48,149
letter,weka.J48,6.12
letter,weka.J48,163
letter,weka.J48,5.25
letter,weka.J48,157
letter,weka.J48,5.63
letter,weka.J48,175
letter,weka.J48,6.18
letter,weka.J48,207
letter,weka.J48,6.71
letter,weka.J48,195
letter,weka.J48,5.48
letter,weka.J48,147
letter,weka.J48,8.99
letter,weka.J48,248
letter,weka.J48,8.6
letter,weka.J48,216
letter,weka.J48,4.84
letter,weka.J48,188
letter,weka.J48,7.86
letter,weka.J48,220
letter,weka.J48,5.18
letter,weka.J48,172
letter,weka.J48,6.24
letter,weka.J48,198
letter,weka.J48,6.78
letter,weka.J48,187
letter,weka.J48,5.58
letter,weka.J48,142
letter,weka.J48,5.13
letter,weka.J48,148
letter,weka.J48,6.28
letter,weka.J48,202
letter,weka.J48,4.5
letter,weka.J48,136
letter,weka.J48,4.5
letter,weka.J48,158
letter,weka.J48,6.28
letter,weka.J48,229
letter,weka.J48,6.13
letter,weka.J48,195
letter,weka.J48,3.39
letter,weka.J48,126
letter,weka.J48,5.74
letter,weka.J48,181
letter,weka.J48,7.35
letter,weka.J48,204
letter,weka.J48,6.21
letter,weka.J48,209
letter,weka.J48,5.52
letter,weka.J48,149
letter,weka.J48,5.17
letter,weka.J48,170
letter,weka.J48,8.2
letter,weka.J48,222
letter,weka.J48,6.91
letter,weka.J48,167
letter,weka.J48,6.33
letter,weka.J48,193
letter,weka.J48,4.58
letter,weka.J48,196
letter,weka.J48,7.53
letter,weka.J48,215
letter,weka.J48,2.74
letter,weka.J48,125
letter,weka.J48,5.91
letter,weka.J48,192
letter,weka.J48,5.32
letter,weka.J48,166
letter,weka.J48,6.7
letter,weka.J48,179
letter,weka.J48,6.23
letter,weka.J48,163
letter,weka.J48,5.8
letter,weka.J48,159
letter,weka.J48,6.2
letter,weka.J48,159
letter,weka.J48,4.76
letter,weka.J48,142
letter,weka.J48,5.72
letter,weka.J48,145
letter,weka.J48,7.99
letter,weka.J48,191
letter,weka.J48,4.3
letter,weka.J48,147
letter,weka.J48,4.89
letter,weka.J48,198
letter,weka.J48,11.29
letter,weka.J48,249
letter,weka.J48,4.77
letter,weka.J48,135
letter,weka.J48,6.8
letter,weka.J48,165
letter,weka.J48,4.29
letter,weka.J48,132
letter,weka.J48,8.49
letter,weka.J48,248
letter,weka.J48,4.41
letter,weka.J48,147
letter,weka.J48,5.18
letter,weka.J48,191
letter,weka.J48,5.67
letter,weka.J48,187
letter,weka.J48,4.88
letter,weka.J48,170
letter,weka.J48,5.6
letter,weka.J48,205
letter,weka.J48,4.46
letter,weka.J48,144
letter,weka.J48,5.56
letter,weka.J48,176
letter,weka.J48,5.58
letter,weka.J48,194
letter,weka.J48,3.61
letter,weka.J48,120
letter,weka.J48,6.31
letter,weka.J48,199
letter,weka.J48,4.6
letter,weka.J48,135
letter,weka.J48,6.44
letter,weka.J48,181
letter,weka.J48,5.17
letter,weka.J48,149
letter,weka.J48,5.21
letter,weka.J48,138
letter,weka.J48,6.2
letter,weka.J48,161
letter,weka.J48,7.16
letter,weka.J48,211
letter,weka.J48,4.79
letter,weka.J48,151
letter,weka.J48,4.76
letter,weka.J48,191
letter,weka.J48,3.76
letter,weka.J48,135
letter,weka.J48,7.32
letter,weka.J48,210
letter,weka.J48,4.77
letter,weka.J48,141
letter,weka.J48,5.42
letter,weka.J48,173
letter,weka.J48,5.62
letter,weka.J48,150
letter,weka.J48,6.87
letter,weka.J48,182
letter,weka.J48,4.2
letter,weka.J48,175
letter,weka.J48,4.51
letter,weka.J48,177
letter,weka.J48,4.88
letter,weka.J48,150
letter,weka.J48,5.19
letter,weka.J48,189
letter,weka.J48,5.27
letter,weka.J48,194
letter,weka.J48,7.83
letter,weka.J48,230
letter,weka.J48,5.74
letter,weka.J48,177
letter,weka.J48,4.15
letter,weka.J48,156
letter,weka.J48,3.38
letter,weka.J48,113
letter,weka.J48,4.36
letter,weka.J48,188
letter,weka.J48,8.6
letter,weka.J48,234
letter,weka.J48,2.91
letter,weka.J48,122
letter,weka.J48,4.2
letter,weka.J48,140
letter,weka.J48,5.9
letter,weka.J48,173
letter,weka.J48,7.8
letter,weka.J48,261
letter,weka.J48,4.59
letter,weka.J48,158
letter,weka.J48,5.94
letter,weka.J48,141
letter,weka.J48,5.6
letter,weka.J48,200
letter,weka.J48,5.97
letter,weka.J48,203
letter,weka.J48,7.43
letter,weka.J48,212
letter,weka.J48,5.27
letter,weka.J48,172
letter,weka.J48,8.27
letter,weka.J48,229
letter,weka.J48,5.36
letter,weka.J48,146
letter,weka.J48,5.19
letter,weka.J48,191
letter,weka.J48,5.56
letter,weka.J48,212
letter,weka.J48,5.68
letter,weka.J48,163
letter,weka.J48,5.5
letter,weka.J48,164
letter,weka.J48,3.74
letter,weka.J48,130
letter,weka.J48,5.83
letter,weka.J48,171
letter,weka.J48,8.24
letter,weka.J48,212
letter,weka.J48,4.84
letter,weka.J48,134
letter,weka.J48,3.24
letter,weka.J48,134
letter,weka.J48,4.71
letter,weka.J48,156
letter,weka.J48,7.16
letter,weka.J48,165
letter,weka.J48,5.76
letter,weka.J48,175
letter,weka.J48,4.2
letter,weka.J48,137
letter,weka.J48,6.31
letter,weka.J48,161
letter,weka.J48,6.61
letter,weka.J48,159
letter,weka.J48,6.48
letter,weka.J48,191
letter,weka.J48,3.17
letter,weka.J48,135
letter,weka.J48,8.49
letter,weka.J48,214
letter,weka.J48,4.86
letter,weka.J48,143
letter,weka.J48,4.19
letter,weka.J48,149
letter,weka.J48,4.87
letter,weka.J48,170
letter,weka.J48,6.98
letter,weka.J48,186
letter,weka.J48,5.68
letter,weka.J48,143
letter,weka.J48,7.49
letter,weka.J48,191
letter,weka.J48,5.44
letter,weka.J48,143
letter,weka.J48,4.99
letter,weka.J48,197
letter,weka.J48,5
letter,weka.J48,189
letter,weka.J48,6.1
letter,weka.J48,185
letter,weka.J48,4.32
letter,weka.J48,149
letter,weka.J48,6.56
letter,weka.J48,168
letter,weka.J48,6.13
letter,weka.J48,162
letter,weka.J48,5.6
letter,weka.J48,166
letter,weka.J48,4.31
letter,weka.J48,135
letter,weka.J48,3.51
letter,weka.J48,153
letter,weka.J48,6.56
letter,weka.J48,174
letter,weka.J48,4.86
letter,weka.J48,154
letter,weka.J48,3.85
letter,weka.J48,135
letter,weka.J48,2.73
letter,weka.J48,131
letter,weka.J48,6.34
letter,weka.J48,205
letter,weka.J48,6.58
letter,weka.J48,188
letter,weka.J48,4.35
letter,weka.J48,148
letter,weka.J48,6.7
letter,weka.J48,166
letter,weka.J48,8.47
letter,weka.J48,180
letter,weka.J48,4.45
letter,weka.J48,175
letter,weka.J48,4.74
letter,weka.J48,137
letter,weka.J48,5.13
letter,weka.J48,164
letter,weka.J48,6.4
letter,weka.J48,169
letter,weka.J48,4.68
letter,weka.J48,136
letter,weka.J48,4.81
letter,weka.J48,173
letter,weka.J48,5.17
letter,weka.J48,174
letter,weka.J48,5.5
letter,weka.J48,154
letter,weka.J48,6.11
letter,weka.J48,181
letter,weka.J48,4.74
letter,weka.J48,137
letter,weka.J48,4.48
letter,weka.J48,119
letter,weka.J48,5.46
letter,weka.J48,225
letter,weka.J48,4.92
letter,weka.J48,217
letter,weka.J48,4.24
letter,weka.J48,154
letter,weka.J48,4.23
letter,weka.J48,154
letter,weka.J48,5.41
letter,weka.J48,152
letter,weka.J48,4.74
letter,weka.J48,140
letter,weka.J48,6.74
letter,weka.J48,231
letter,weka.J48,3.96
letter,weka.J48,118
letter,weka.J48,4.38
letter,weka.J48,154
letter,weka.J48,6.61
letter,weka.J48,169
letter,weka.J48,5.13
letter,weka.J48,155
letter,weka.J48,8.59
letter,weka.J48,206
letter,weka.J48,5.88
letter,weka.J48,168
letter,weka.J48,6.21
letter,weka.J48,167
letter,weka.J48,6.67
letter,weka.J48,171
letter,weka.J48,11.59
letter,weka.J48,236
letter,weka.J48,4.61
letter,weka.J48,159
letter,weka.J48,3.68
letter,weka.J48,129
letter,weka.J48,4.36
letter,weka.J48,161
letter,weka.J48,6.22
letter,weka.J48,202
letter,weka.J48,4.97
letter,weka.J48,147
letter,weka.J48,4.92
letter,weka.J48,163
letter,weka.J48,8.7
letter,weka.J48,230
letter,weka.J48,5.32
letter,weka.J48,195
letter,weka.J48,4.44
letter,weka.J48,141
letter,weka.J48,5.52
letter,weka.J48,147
letter,weka.J48,4.67
letter,weka.J48,142
letter,weka.J48,7.42
letter,weka.J48,166
letter,weka.J48,5.51
letter,weka.J48,150
letter,weka.J48,5.47
letter,weka.J48,180
letter,weka.J48,4.9
letter,weka.J48,177
letter,weka.J48,7.28
letter,weka.J48,174
letter,weka.J48,6.7
letter,weka.J48,144
letter,weka.J48,4.76
letter,weka.J48,132
letter,weka.J48,5.59
letter,weka.J48,162
letter,weka.J48,5.9
letter,weka.J48,218
letter,weka.J48,7.1
letter,weka.J48,157
letter,weka.J48,5.73
letter,weka.J48,185
letter,weka.J48,4.7
letter,weka.J48,174
letter,weka.J48,9.22
letter,weka.J48,208
letter,weka.J48,7.92
letter,weka.J48,201
letter,weka.J48,5.67
letter,weka.J48,160
letter,weka.J48,5.97
letter,weka.J48,162
letter,weka.J48,5.62
letter,weka.J48,161
letter,weka.J48,5.31
letter,weka.J48,192
letter,weka.J48,4.91
letter,weka.J48,154
letter,weka.J48,6.1
letter,weka.J48,155
letter,weka.J48,5.99
letter,weka.J48,198
letter,weka.J48,4.59
letter,weka.J48,160
letter,weka.J48,3.9
letter,weka.J48,138
letter,weka.J48,6.12
letter,weka.J48,193
letter,weka.J48,7.74
letter,weka.J48,211
letter,weka.J48,4.95
letter,weka.J48,144
letter,weka.J48,5.82
letter,weka.J48,184
letter,weka.J48,4.12
letter,weka.J48,127
letter,weka.J48,5.37
letter,weka.J48,153
letter,weka.J48,3.78
letter,weka.J48,142
letter,weka.J48,9.66
letter,weka.J48,244
letter,weka.J48,6.5
letter,weka.J48,195
letter,weka.J48,7.75
letter,weka.J48,211
letter,weka.J48,5.79
letter,weka.J48,148
letter,weka.J48,5.2
letter,weka.J48,169
letter,weka.J48,4.7
letter,weka.J48,129
letter,weka.J48,6.96
letter,weka.J48,169
letter,weka.J48,5.3
letter,weka.J48,168
letter,weka.J48,6.66
letter,weka.J48,163
letter,weka.J48,4.9
letter,weka.J48,145
letter,weka.J48,4.41
letter,weka.J48,148
letter,weka.J48,4.69
letter,weka.J48,159
letter,weka.J48,4.4
letter,weka.J48,200
letter,weka.J48,5.12
letter,weka.J48,127
letter,weka.J48,3.71
letter,weka.J48,139
letter,weka.J48,6.91
letter,weka.J48,176
letter,weka.J48,6.77
letter,weka.J48,210
letter,weka.J48,3.92
letter,weka.J48,180
letter,weka.J48,8.59
letter,weka.J48,242
letter,weka.J48,4.87
letter,weka.J48,160
letter,weka.J48,7.19
letter,weka.J48,209
letter,weka.J48,9.96
letter,weka.J48,216
letter,weka.J48,5.53
letter,weka.J48,196
letter,weka.J48,4.64
letter,weka.J48,149
letter,weka.J48,2.88
letter,weka.J48,114
letter,weka.J48,11
letter,weka.J48,239
letter,weka.J48,5.24
letter,weka.J48,185
letter,weka.J48,2.49
letter,weka.J48,121
letter,weka.J48,5.37
letter,weka.J48,183
letter,weka.J48,5.58
letter,weka.J48,143
letter,weka.J48,5.67
letter,weka.J48,180
letter,weka.J48,5.83
letter,weka.J48,156
letter,weka.J48,5.49
letter,weka.J48,167
letter,weka.J48,5.4
letter,weka.J48,150
letter,weka.J48,6.69
letter,weka.J48,183
letter,weka.J48,5.13
letter,weka.J48,165
letter,weka.J48,5.42
letter,weka.J48,146
letter,weka.J48,6.9
letter,weka.J48,195
letter,weka.J48,3.3
letter,weka.J48,119
letter,weka.J48,9.78
letter,weka.J48,221
letter,weka.J48,4.69
letter,weka.J48,136
letter,weka.J48,9.1
letter,weka.J48,175
letter,weka.J48,5.31
letter,weka.J48,155
letter,weka.J48,4.12
letter,weka.J48,131
letter,weka.J48,4.52
letter,weka.J48,142
letter,weka.J48,2.78
letter,weka.J48,130
letter,weka.J48,7.55
letter,weka.J48,172
letter,weka.J48,5.36
letter,weka.J48,195
letter,weka.J48,5.18
letter,weka.J48,135
letter,weka.J48,5.55
letter,weka.J48,195
letter,weka.J48,5.24
letter,weka.J48,197
letter,weka.J48,4.88
letter,weka.J48,193
letter,weka.J48,7.21
letter,weka.J48,221
letter,weka.J48,3.95
letter,weka.J48,147
letter,weka.J48,14.15
letter,weka.J48,262
letter,weka.J48,8.73
letter,weka.J48,221
letter,weka.J48,5.8
letter,weka.J48,139
letter,weka.J48,9.6
letter,weka.J48,196
letter,weka.J48,4.5
letter,weka.J48,184
letter,weka.J48,4.71
letter,weka.J48,194
letter,weka.J48,5.24
letter,weka.J48,146
letter,weka.J48,6.47
letter,weka.J48,204
letter,weka.J48,5.81
letter,weka.J48,168
letter,weka.J48,6.19
letter,weka.J48,184
letter,weka.J48,6.33
letter,weka.J48,168
letter,weka.J48,4.67
letter,weka.J48,155
letter,weka.J48,5.9
letter,weka.J48,150
letter,weka.J48,6.25
letter,weka.J48,186
letter,weka.J48,4.63
letter,weka.J48,130
letter,weka.J48,5.38
letter,weka.J48,140
letter,weka.J48,4.93
letter,weka.J48,153
letter,weka.J48,4.73
letter,weka.J48,195
letter,weka.J48,10.27
letter,weka.J48,217
letter,weka.J48,4.43
letter,weka.J48,144
letter,weka.J48,3.28
letter,weka.J48,122
letter,weka.J48,4.28
letter,weka.J48,139
letter,weka.J48,6.44
letter,weka.J48,173
letter,weka.J48,9.38
letter,weka.J48,214
letter,weka.J48,5.4
letter,weka.J48,134
letter,weka.J48,2.68
letter,weka.J48,128
letter,weka.J48,4.74
letter,weka.J48,153
letter,weka.J48,4.81
letter,weka.J48,145
letter,weka.J48,7.69
letter,weka.J48,214
letter,weka.J48,5.18
letter,weka.J48,155
letter,weka.J48,4.81
letter,weka.J48,145
letter,weka.J48,3.93
letter,weka.J48,143
letter,weka.J48,5.42
letter,weka.J48,200
letter,weka.J48,4.74
letter,weka.J48,147
letter,weka.J48,5.36
letter,weka.J48,196
letter,weka.J48,6.13
letter,weka.J48,215
letter,weka.J48,3.4
letter,weka.J48,124
letter,weka.J48,7.38
letter,weka.J48,217
letter,weka.J48,7.56
letter,weka.J48,201
letter,weka.J48,5.75
letter,weka.J48,179
letter,weka.J48,5.1
letter,weka.J48,151
letter,weka.J48,5.12
letter,weka.J48,154
letter,weka.J48,4.26
letter,weka.J48,137
letter,weka.J48,5.88
letter,weka.J48,197
letter,weka.J48,6.29
letter,weka.J48,200
letter,weka.J48,4.76
letter,weka.J48,139
letter,weka.J48,4.95
letter,weka.J48,162
letter,weka.J48,5.84
letter,weka.J48,187
letter,weka.J48,5.52
letter,weka.J48,132
letter,weka.J48,5.96
letter,weka.J48,188
letter,weka.J48,10.83
letter,weka.J48,236
letter,weka.J48,7.41
letter,weka.J48,224
letter,weka.J48,4.62
letter,weka.J48,158
letter,weka.J48,5.2
letter,weka.J48,149
letter,weka.J48,5.32
letter,weka.J48,147
letter,weka.J48,6.94
letter,weka.J48,187
letter,weka.J48,7.24
letter,weka.J48,183
letter,weka.J48,4.21
letter,weka.J48,127
letter,weka.J48,4.24
letter,weka.J48,153
letter,weka.J48,6.45
letter,weka.J48,163
letter,weka.J48,4.8
letter,weka.J48,143
letter,weka.J48,3.27
letter,weka.J48,132
letter,weka.J48,5.18
letter,weka.J48,153
letter,weka.J48,3.2
letter,weka.J48,149
letter,weka.J48,7.95
letter,weka.J48,163
letter,weka.J48,3.77
letter,weka.J48,152
letter,weka.J48,4.63
letter,weka.J48,141
letter,weka.J48,4.43
letter,weka.J48,141
letter,weka.J48,5.52
letter,weka.J48,165
letter,weka.J48,6.55
letter,weka.J48,169
letter,weka.J48,8.52
letter,weka.J48,218
letter,weka.J48,5.86
letter,weka.J48,142
letter,weka.J48,6.57
letter,weka.J48,211
letter,weka.J48,5.24
letter,weka.J48,176
letter,weka.J48,5.7
letter,weka.J48,192
letter,weka.J48,3.33
letter,weka.J48,122
letter,weka.J48,6.2
letter,weka.J48,170
letter,weka.J48,4.59
letter,weka.J48,135
letter,weka.J48,5.51
letter,weka.J48,144
letter,weka.J48,4.64
letter,weka.J48,159
letter,weka.J48,4.48
letter,weka.J48,131
letter,weka.J48,4.58
letter,weka.J48,150
letter,weka.J48,4.6
letter,weka.J48,126
letter,weka.J48,6.58
letter,weka.J48,181
letter,weka.J48,5.52
letter,weka.J48,172
letter,weka.J48,5.4
letter,weka.J48,132
letter,weka.J48,7.86
letter,weka.J48,180
letter,weka.J48,7.54
letter,weka.J48,192
letter,weka.J48,9.9
letter,weka.J48,206
letter,weka.J48,6.28
letter,weka.J48,170
letter,weka.J48,7.61
letter,weka.J48,216
letter,weka.J48,4.52
letter,weka.J48,123
letter,weka.J48,6.26
letter,weka.J48,167
letter,weka.J48,4.36
letter,weka.J48,130
letter,weka.J48,4.2
letter,weka.J48,144
letter,weka.J48,5.13
letter,weka.J48,176
letter,weka.J48,5.67
letter,weka.J48,145
letter,weka.J48,3.63
letter,weka.J48,136
letter,weka.J48,6.18
letter,weka.J48,212
letter,weka.J48,7.36
letter,weka.J48,180
letter,weka.J48,4.3
letter,weka.J48,161
letter,weka.J48,7.88
letter,weka.J48,180
letter,weka.J48,6.35
letter,weka.J48,141
letter,weka.J48,6.33
letter,weka.J48,193
letter,weka.J48,6.16
letter,weka.J48,171
letter,weka.J48,5.46
letter,weka.J48,159
letter,weka.J48,5.54
letter,weka.J48,139
letter,weka.OneR,0.76
letter,weka.OneR,137
letter,weka.OneR,0.89
letter,weka.OneR,135
letter,weka.OneR,1.3
letter,weka.OneR,143
letter,weka.OneR,0.91
letter,weka.OneR,150
letter,weka.OneR,0.96
letter,weka.OneR,128
letter,weka.OneR,0.74
letter,weka.OneR,102
letter,weka.OneR,0.84
letter,weka.OneR,97
letter,weka.OneR,0.78
letter,weka.OneR,128
letter,weka.OneR,0.8
letter,weka.OneR,111
letter,weka.OneR,0.88
letter,weka.OneR,98
letter,weka.OneR,0.92
letter,weka.OneR,104
letter,weka.OneR,0.75
letter,weka.OneR,87
letter,weka.OneR,1.9
letter,weka.OneR,107
letter,weka.OneR,0.91
letter,weka.OneR,112
letter,weka.OneR,1.1
letter,weka.OneR,140
letter,weka.OneR,0.68
letter,weka.OneR,102
letter,weka.OneR,0.88
letter,weka.OneR,110
letter,weka.OneR,0.98
letter,weka.OneR,88
letter,weka.OneR,0.85
letter,weka.OneR,91
letter,weka.OneR,0.89
letter,weka.OneR,133
letter,weka.OneR,0.78
letter,weka.OneR,103
letter,weka.OneR,0.81
letter,weka.OneR,101
letter,weka.OneR,0.88
letter,weka.OneR,98
letter,weka.OneR,0.72
letter,weka.OneR,95
letter,weka.OneR,0.72
letter,weka.OneR,86
letter,weka.OneR,0.92
letter,weka.OneR,94
letter,weka.OneR,0.74
letter,weka.OneR,106
letter,weka.OneR,0.78
letter,weka.OneR,106
letter,weka.OneR,0.81
letter,weka.OneR,103
letter,weka.OneR,0.91
letter,weka.OneR,107
letter,weka.OneR,0.63
letter,weka.OneR,88
letter,weka.OneR,0.97
letter,weka.OneR,91
letter,weka.OneR,0.87
letter,weka.OneR,107
letter,weka.OneR,1.5
letter,weka.OneR,143
letter,weka.OneR,0.88
letter,weka.OneR,104
letter,weka.OneR,1.23
letter,weka.OneR,145
letter,weka.OneR,0.91
letter,weka.OneR,132
letter,weka.OneR,0.92
letter,weka.OneR,115
letter,weka.OneR,0.98
letter,weka.OneR,105
letter,weka.OneR,0.92
letter,weka.OneR,90
letter,weka.OneR,0.8
letter,weka.OneR,106
letter,weka.OneR,0.94
letter,weka.OneR,100
letter,weka.OneR,0.65
letter,weka.OneR,87
letter,weka.OneR,1.1
letter,weka.OneR,111
letter,weka.OneR,0.9
letter,weka.OneR,97
letter,weka.OneR,0.98
letter,weka.OneR,141
letter,weka.OneR,0.74
letter,weka.OneR,112
letter,weka.OneR,0.78
letter,weka.OneR,132
letter,weka.OneR,1
letter,weka.OneR,101
letter,weka.OneR,0.95
letter,weka.OneR,101
letter,weka.OneR,0.83
letter,weka.OneR,92
letter,weka.OneR,0.82
letter,weka.OneR,100
letter,weka.OneR,0.89
letter,weka.OneR,94
letter,weka.OneR,0.73
letter,weka.OneR,96
letter,weka.OneR,0.98
letter,weka.OneR,97
letter,weka.OneR,0.68
letter,weka.OneR,112
letter,weka.OneR,0.8
letter,weka.OneR,93
letter,weka.OneR,0.97
letter,weka.OneR,102
letter,weka.OneR,0.95
letter,weka.OneR,107
letter,weka.OneR,0.91
letter,weka.OneR,126
letter,weka.OneR,0.79
letter,weka.OneR,97
letter,weka.OneR,0.92
letter,weka.OneR,140
letter,weka.OneR,0.91
letter,weka.OneR,139
letter,weka.Bagging,99.4
letter,weka.Bagging,1199.59
letter,weka.Bagging,10.38
letter,weka.Bagging,536.07
letter,weka.Bagging,95.76
letter,weka.Bagging,937.6
letter,weka.Bagging,2.56
letter,weka.Bagging,485.06
letter,weka.Bagging,4.44
letter,weka.Bagging,465.75
letter,weka.Bagging,359.4
letter,weka.Bagging,3302.6
letter,weka.Bagging,322.27
letter,weka.Bagging,3180.36
letter,weka.Bagging,48.2
letter,weka.Bagging,485.63
letter,weka.Bagging,172.94
letter,weka.Bagging,1607.62
letter,weka.Bagging,0.66
letter,weka.Bagging,12.64
letter,weka.Bagging,25.35
letter,weka.Bagging,248.43
letter,weka.Bagging,24.16
letter,weka.Bagging,249.47
letter,weka.Bagging,0.77
letter,weka.Bagging,15.53
letter,weka.Bagging,1.22
letter,weka.Bagging,148.12
letter,weka.Bagging,29.97
letter,weka.Bagging,327.99
letter,weka.Bagging,3.94
letter,weka.Bagging,41.09
letter,weka.Bagging,129.32
letter,weka.Bagging,1948.57
letter,weka.Bagging,0.18
letter,weka.Bagging,6515.58
letter,weka.Bagging,1.5
letter,weka.Bagging,90.09
letter,weka.Bagging,18.06
letter,weka.Bagging,177.94
letter,weka.Bagging,11.76
letter,weka.Bagging,114.25
letter,weka.Bagging,7156.67
letter,weka.Bagging,69602.2
letter,weka.Bagging,27.41
letter,weka.Bagging,501.83
letter,weka.Bagging,0.99
letter,weka.Bagging,23506.5
letter,weka.Bagging,120.97
letter,weka.Bagging,1161.78
letter,weka.Bagging,35.71
letter,weka.Bagging,735.01
letter,weka.Bagging,5.56
letter,weka.Bagging,53.92
letter,weka.Bagging,6.13
letter,weka.Bagging,415.33
letter,weka.Bagging,6.74
letter,weka.Bagging,336.58
letter,weka.Bagging,4.21
letter,weka.Bagging,43.17
letter,weka.Bagging,0.31
letter,weka.Bagging,11.85
letter,weka.Bagging,5.1
letter,weka.Bagging,865.24
letter,weka.Bagging,8.58
letter,weka.Bagging,83.12
letter,weka.Bagging,7.71
letter,weka.Bagging,444.35
letter,weka.Bagging,36.34
letter,weka.Bagging,347.32
letter,weka.Bagging,510.54
letter,weka.Bagging,4928.99
letter,weka.Bagging,7.6
letter,weka.Bagging,73.51
letter,weka.Bagging,2.96
letter,weka.Bagging,313.08
letter,weka.Bagging,1.67
letter,weka.Bagging,99.42
letter,weka.Bagging,5.86
letter,weka.Bagging,61.27
letter,weka.Bagging,0.92
letter,weka.Bagging,29634.7
letter,weka.Bagging,13.65
letter,weka.Bagging,133.5
letter,weka.Bagging,685.78
letter,weka.Bagging,6311.8
letter,weka.Bagging,123.59
letter,weka.Bagging,1323.56
letter,weka.Bagging,9.29
letter,weka.Bagging,84.61
letter,weka.Bagging,0.69
letter,weka.Bagging,19611.1
letter,weka.Bagging,9.87
letter,weka.Bagging,95.54
letter,weka.Bagging,538.75
letter,weka.Bagging,5017.11
letter,weka.Bagging,179.84
letter,weka.Bagging,3453.99
letter,weka.Bagging,2.93
letter,weka.Bagging,373.92
letter,weka.Bagging,263.33
letter,weka.Bagging,3466.32
letter,weka.Bagging,53.82
letter,weka.Bagging,528.74
letter,weka.Bagging,2.88
letter,weka.Bagging,207.18
letter,weka.Bagging,22.54
letter,weka.Bagging,359.8
letter,weka.Bagging,3.03
letter,weka.Bagging,337.84
letter,weka.Bagging,250.96
letter,weka.Bagging,2427.78
letter,weka.Bagging,4.19
letter,weka.Bagging,343.17
letter,weka.Bagging,6783.48
letter,weka.Bagging,70948.2
letter,weka.Bagging,1008.95
letter,weka.Bagging,10482.9
letter,weka.Bagging,45.25
letter,weka.Bagging,452.23
letter,weka.Bagging,0.39
letter,weka.Bagging,93.17
letter,weka.Bagging,101.24
letter,weka.Bagging,1290.04
letter,weka.Bagging,10.11
letter,weka.Bagging,1305.1
letter,weka.Bagging,5.01
letter,weka.Bagging,74.98
letter,weka.Bagging,1.9
letter,weka.Bagging,28.24
letter,weka.Bagging,4.88
letter,weka.Bagging,48.97
letter,weka.Bagging,638.32
letter,weka.Bagging,5836.7
letter,weka.Bagging,8379.71
letter,weka.Bagging,83674.4
letter,weka.Bagging,13.32
letter,weka.Bagging,131.85
letter,weka.Bagging,192.18
letter,weka.Bagging,1864.82
letter,weka.Bagging,0.94
letter,weka.Bagging,111.73
letter,weka.Bagging,3065.84
letter,weka.Bagging,30651.1
letter,weka.Bagging,19.07
letter,weka.Bagging,201.15
letter,weka.Bagging,0.43
letter,weka.Bagging,8.48
letter,weka.Bagging,0.5
letter,weka.Bagging,30.06
letter,weka.Bagging,4.92
letter,weka.Bagging,253.41
letter,weka.Bagging,102.93
letter,weka.Bagging,1000.11
letter,weka.Bagging,7372.07
letter,weka.Bagging,73536.1
letter,weka.Bagging,2.85
letter,weka.Bagging,271.46
letter,weka.Bagging,92.22
letter,weka.Bagging,899.71
letter,weka.Bagging,0.29
letter,weka.Bagging,10211.9
letter,weka.Bagging,0.46
letter,weka.Bagging,25012.4
letter,weka.Bagging,9.59
letter,weka.Bagging,88.93
letter,weka.Bagging,1.58
letter,weka.Bagging,204.8
letter,weka.Bagging,58.45
letter,weka.Bagging,571.16
letter,weka.Bagging,10.2
letter,weka.Bagging,97.7
letter,weka.Bagging,6.6
letter,weka.Bagging,870.26
